genes,logFC.genotypenpr1.1,logFC.genotypenpr1.1.treatmenttreated,logCPM,LR,PValue,FDR,AGI,symbol2,full_name
AT1G33050.1,-0.5053574761915125,0.7164299421579021,5.818265089111803,10.336187853820377,0.005695414355782195,0.03187496888457583,AT1G33050,NA,NA
AT5G20630.1,0.04305844902150012,0.597056790006587,10.061838078957667,10.335358270108259,0.005697777257296129,0.03188288283091832,AT5G20630,ATGER3;GER3;GLP3;GLP3A;GLP3B,ARABIDOPSIS THALIANA GERMIN 3;germin 3;GERMIN-LIKE PROTEIN 3;NA;NA
AT1G32730.1,0.4397987474357714,-0.019689749536648073,2.6845016382302176,10.33426203501812,0.005700901165034858,0.03189505177281074,AT1G32730,NA,NA
AT1G60920.1,4.8409434524727715,-7.161069925593423,-2.8203403603801385,10.332357009538612,0.005706333933002232,0.03192013198214433,AT1G60920,AGL55,AGAMOUS-like 55
AT1G80420.1,-0.4584182367924279,0.40521628869358334,4.533849140495608,10.33061131756684,0.005711316858016469,0.03194268792660942,AT1G80420,ATXRCC1;XRCC1,NA;homolog of X-ray repair cross complementing 1
AT5G01240.1,-0.12188815479917064,0.7240598782581441,5.827140690938257,10.329506567967272,0.005714472516995429,0.03195001544699187,AT5G01240,LAX1,like AUXIN RESISTANT 1
AT1G49180.1,-0.15140127244221002,0.8030001688804987,3.119866916495119,10.329486910289761,0.005714528683900398,0.03195001544699187,AT1G49180,NA,NA
AT5G46130.1,-2.214822994660182,0.9431034653390946,-1.581632458490403,10.328178761320192,0.0057182676339477215,0.03196560123705063,AT5G46130,NA,NA
AT5G14370.1,-0.13352201248197265,0.4808876804989717,5.265559066514556,10.327260520827203,0.0057208936091664095,0.03197496125336156,AT5G14370,NA,NA
AT2G37380.1,0.21845901008517582,0.5795080800066084,2.2195519852409684,10.326471266782281,0.005723151673894584,0.03198226218962345,AT2G37380,MAKR3,MEMBRANE-ASSOCIATED KINASE REGULATOR 3
AT1G24450.1,-0.07178002820999695,0.6424499476697112,3.296985487695537,10.324523258236283,0.005728728763693719,0.03200810507443238,AT1G24450,NFD2,NUCLEAR FUSION DEFECTIVE 2
AT5G49150.1,0.7608151618414822,-0.24900207740769842,1.0634826277807685,10.322299516989187,0.005735101911317588,0.03203838643792079,AT5G49150,ATGEX2;GEX2,NA;gamete expressed 2
AT4G27320.1,0.17046523305249067,0.1792378423745553,5.792847416123261,10.316469979418386,0.0057518427933976775,0.03212656608107526,AT4G27320,ATPHOS34;PHOS34,NA;NA
AT3G48970.1,0.7059638472018778,-0.13847519599761138,0.8562699187710461,10.314524868202428,0.005757439501476381,0.03215248165674079,AT3G48970,NA,NA
AT2G32487.1,-0.9802550710080927,0.8089469610723136,0.8668912149342082,10.314052499649698,0.005758799478755055,0.03215473248340435,AT2G32487,NA,NA
AT3G53235.1,-0.6914352293822348,-0.012412602019329701,1.1236540315675108,10.313664976461148,0.005759915421033056,0.03215562019896207,AT3G53235,NA,NA
AT3G16690.1,-0.14214134336595907,0.7545730226104963,3.087331933836269,10.312884333595495,0.005762164078294166,0.03216283012605325,AT3G16690,AtSWEET16;SWEET16,NA;NA
AT1G75770.1,-0.5730063313515371,1.472736040325883,1.1928931858800185,10.309080740070932,0.005773132970277576,0.032218703548790424,AT1G75770,NA,NA
AT5G03760.1,0.4577472601148138,-0.47807173742654435,5.5305989231464165,10.307914014758657,0.005776501782985582,0.03223215093189663,AT5G03760,ATCSLA09;ATCSLA9;CSLA09;CSLA9;RAT4,NA;NA;NA;CELLULOSE SYNTHASE LIKE A9;RESISTANT TO AGROBACTERIUM TRANSFORMATION 4
AT2G42960.1,0.06888651072412845,0.5874983108667489,2.1813317870884554,10.305953315572358,0.005782167550921229,0.03225840844198159,AT2G42960,NA,NA
AT5G47150.1,-4.022014239702271,-0.04640546617483517,-2.780960670474294,10.305306553724186,0.0057840376959753855,0.032263485169350084,AT5G47150,NA,NA
AT1G24148.1,-0.2760362571085475,-0.30284915674775803,3.429635297170024,10.304924864938371,0.0057851416524766315,0.03226428710481656,AT1G24148,NA,NA
AT2G45830.1,-0.10414108346073199,-0.3198634017990205,3.791419439717475,10.301456658715608,0.005795182387935138,0.032314921772219805,AT2G45830,DTA2,downstream target of AGL15 2
AT1G21890.1,1.8903474037591301,0.17127138616519744,-1.945870679934268,10.297094699410337,0.005807835355723681,0.03238010347154922,AT1G21890,UMAMIT19,Usually multiple acids move in and out Transporters 19
AT4G02540.1,-0.4574665365516928,0.1509753891618373,6.050023505530439,10.287788001405982,0.005834924218666662,0.032525733841346584,AT4G02540,NA,NA
AT4G30530.1,-0.18286644408793604,-0.4380452055341638,6.9471743696783,10.286950640240505,0.005837367699622089,0.03253394299634567,AT4G30530,GGP1,gamma-glutamyl peptidase 1
AT2G28110.1,0.3507177187156758,0.1968956077041991,3.7699334877089763,10.286418863398325,0.005838919994462531,0.03253394299634567,AT2G28110,FRA8;IRX7,FRAGILE FIBER 8;IRREGULAR XYLEM 7
AT4G30170.1,0.0986664467453446,0.41928867306571843,6.42891241611441,10.286288178606746,0.005839301535949073,0.03253394299634567,AT4G30170,NA,NA
AT1G09935.1,0.0022510063388128383,-5.856451753299716,-2.28996167862025,10.283502675258578,0.00584743989898258,0.03257388519323817,AT1G09935,NA,NA
AT1G54000.1,-0.687265944963419,0.6661790268568933,6.713281354126629,10.282738945556332,0.005849673257142407,0.0325766363710459,AT1G54000,GLL22,GDSL lipase-like protein 22
AT2G35155.1,0.2948676097551781,-0.030979508297592086,4.626635444408432,10.282670743098851,0.005849872741589518,0.0325766363710459,AT2G35155,NA,NA
AT1G48030.1,-0.43960991184649256,0.12519134839251336,7.845730607541463,10.281260829827588,0.0058539981021256,0.03259420782562127,AT1G48030,mtLPD1,mitochondrial lipoamide dehydrogenase 1
AT4G19440.1,0.42219395721072195,-0.669733739325998,4.0775778666891584,10.272979217037726,0.00587828863138457,0.03272403157584233,AT4G19440,NA,NA
AT1G62870.1,-0.3429166312253764,-0.1758635090863137,2.872425890398954,10.272275662435975,0.0058803568436468215,0.03273012268680147,AT1G62870,NA,NA
AT1G01840.1,-0.16821103519095632,1.511752877587747,-0.005976353662863688,10.271516622207864,0.005882588980890508,0.03273712403707898,AT1G01840,NA,NA
AT4G35200.1,-1.3501172556596508,2.884807658540556,-1.375640457912653,10.269818650334821,0.005887585336823474,0.03275759497795948,AT4G35200,NA,NA
AT4G24370.1,-0.5435489590200495,0.19669126952430885,2.9270089492779454,10.269604026247698,0.005888217179539172,0.03275759497795948,AT4G24370,PROS,positive regulator of SKD1
AT5G67160.1,0.6282317985052173,-0.6328900952748331,2.3856422121851524,10.268523009973904,0.005891400669110034,0.03276988003367577,AT5G67160,EPS1,ENHANCED PSEUDOMONAS SUSCEPTIBILTY 1
AT3G60880.2,0.3440403084742226,-0.1654877394218458,4.884002676537415,10.266336861234684,0.005897843929022134,0.032800289921052925,AT3G60880,DHDPS;DHDPS1,DIHYDRODIPICOLINATE SYNTHASE;dihydrodipicolinate synthase 1
AT5G54470.1,0.26814686025666634,-1.4451529616248773,0.11824416452624247,10.264686712082046,0.005902712098128184,0.032818496470769835,AT5G54470,BBX29,B-box domain protein 29
AT5G67190.1,-0.7820364681867905,1.3561319935407772,2.1535401798206215,10.264565100676634,0.0059030710275975494,0.032818496470769835,AT5G67190,DEAR2,DREB and EAR motif protein 2
AT4G02550.3,-0.07844049522637053,-0.3971392640340442,3.457585567401543,10.2606603410093,0.005914607322378686,0.03287719358917595,AT4G02550,NA,NA
AT4G27560.1,0.403553461660832,-0.41275361815585915,5.161299758754533,10.254926158382126,0.005931589374570114,0.032966137308022656,AT4G27560,UGT79B2,"NA"
AT2G36010.2,0.3277613049588312,0.03694236490360057,3.324300686510311,10.244660986239653,0.005962112030648099,0.033130294105149234,AT2G36010,ATE2FA;E2F3,NA;E2F transcription factor 3
AT4G38825.1,-1.7873231847874969,2.3928331897008452,0.49788567514285903,10.242860682278566,0.005967481253796589,0.03315464700563376,AT4G38825,SAUR13,SMALL AUXIN UPREGULATED RNA 13
AT5G54760.1,0.2299686490160496,0.04287674772325433,6.428170072097839,10.241256100184232,0.00597227083164145,0.03317577194326599,AT5G54760,NA,NA
AT3G18000.1,0.11790905394273886,0.47092433186747573,4.8448128283693705,10.239512109173674,0.00597748089620926,0.03319133445178468,AT3G18000,AtPMT1;NMT1;PEAMT;XPL1,Phosphoethanolamine methyltransferase1;N-METHYLTRANSFERASE 1;NA;XIPOTL 1
AT5G01800.1,-0.2842463177972182,0.07701748915109555,6.802623399958386,10.23913402684423,0.005978610992974022,0.03319133445178468,AT5G01800,NA,NA
AT4G38490.1,0.3624007611659011,0.03991961690232329,3.1663777803914455,10.239094250806442,0.005978729896884787,0.03319133445178468,AT4G38490,SECE2,"NA"
AT1G49230.1,0.4480519602030225,0.2989145879533944,3.7169513849355034,10.238996039429868,0.005979023493740036,0.03319133445178468,AT1G49230,AtATL78;ATL78,NA;Arabidopsis Tóxicos en Levadura 78
AT1G52260.1,-0.4577238904976194,0.6004007139471755,3.832491011776891,10.236643622580758,0.005986060209054647,0.03322047846349819,AT1G52260,ATPDI3;ATPDIL1-5;PDI3;PDIL1-5,ARABIDOPSIS THALIANA PROTEIN DISULFIDE ISOMERASE 3;PDI-like 1-5;PROTEIN DISULFIDE ISOMERASE 3;PDI-like 1-5
AT3G53850.1,0.1417579985182166,0.4163555002575625,2.736780844893324,10.236579968056288,0.005986250731994569,0.03322047846349819,AT3G53850,CASPL5B2,CASP-like protein 5B2
AT3G62680.1,-0.8409849504577787,0.42568893270521285,5.8338069564465,10.236044586737734,0.005987853409900998,0.03322388544905768,AT3G62680,ATPRP3;PRP3,ARABIDOPSIS THALIANA PROLINE-RICH PROTEIN 3;proline-rich protein 3
AT1G55000.1,-0.2396943602425626,0.7260558220700769,4.236524474387081,10.234885293130848,0.005991325256114603,0.03323110174992016,AT1G55000,NA,NA
AT1G07150.1,0.4005245508436463,0.13237739197873039,2.0586872391281683,10.234708857374827,0.0059918538214292815,0.03323110174992016,AT1G07150,MAPKKK13,mitogen-activated protein kinase kinase kinase 13
AT3G09550.1,0.9077621114410163,-0.33006002909090226,2.0550258249055853,10.234619721861295,0.005992120870863826,0.03323110174992016,AT3G09550,NA,NA
AT4G33467.1,1.0022975574023703,1.3331852010313965,-0.5390126784049337,10.23388548940519,0.005994321079517413,0.03323409369906355,AT4G33467,NA,NA
AT5G40250.1,-0.31441456517699695,0.13881931341272424,4.764018120250696,10.233779594743025,0.00599463847122267,0.03323409369906355,AT5G40250,NA,NA
AT1G74650.1,-0.7313356199566621,0.0715527558811911,2.754483180648257,10.233260749930366,0.005996193816496933,0.033237232699097646,AT1G74650,ATMYB31;ATY13;MYB31,ARABIDOPSIS THALIANA MYB DOMAIN PROTEIN 31;NA;myb domain protein 31
AT2G47190.1,1.5695051332818686,-3.3441593476944185,-0.4600900187873763,10.232812616922825,0.005997537513214418,0.03323919767755746,AT2G47190,ATMYB2;MYB2,MYB DOMAIN PROTEIN 2;myb domain protein 2
AT1G65670.1,-0.6177927707610872,-2.1486116314923622,-1.800278764461127,10.23028869648411,0.006005110944649714,0.033275682381616045,AT1G65670,CYP702A1,"""cytochrome P450, family 702, subfamily A, polypeptide 1"""
AT2G24980.1,-1.3616272471467994,0.7618244108871043,6.298693544627628,10.228492758075163,0.006010505771178988,0.03330008490076774,AT2G24980,EXT6,extensin 6
AT5G13720.1,0.24222926612278645,0.14703120395267252,4.911957707617077,10.227533012601725,0.006013390741186332,0.03331057627519669,AT5G13720,NA,NA
AT5G34795.1,0.37966305536785133,0.46708342372665507,1.019348392546167,10.226413198664057,0.006016758623331003,0.033323738793665465,AT5G34795,NA,NA
AT2G22850.1,0.7390936138170568,-0.8190285691920752,1.8387090736297589,10.225560134404995,0.006019325511590726,0.033332461410756686,AT2G22850,AtbZIP6;bZIP6,basic leucine-zipper 6;basic leucine-zipper 6
AT1G17490.1,0.03915054300998666,-0.531907859183744,3.6666376585484257,10.224475976207618,0.006022589346687234,0.033343062472536204,AT1G17490,NA,NA
AT3G21620.1,-0.3786863940480752,-1.222216817742088,-0.241291121811662,10.224265068017708,0.006023224486884553,0.033343062472536204,AT3G21620,NA,NA
AT5G24420.1,-0.05099413970622879,1.014044319391922,2.4199378425225055,10.223785931978963,0.006024667631703883,0.03334555785875702,AT5G24420,PGL5,6-phosphogluconolactonase 5
AT2G21540.1,0.4797089450374668,-0.44845785569360724,4.6454733757761915,10.223169523969094,0.006026524744566482,0.033350343291653976,AT2G21540,ATSFH3;SFH3,SEC14-LIKE 3;SEC14-like 3
AT2G18750.1,-0.24411372975690798,0.5680585608715384,6.271392025995049,10.220709994435602,0.006033940511252984,0.03338588326348144,AT2G18750,NA,NA
AT3G45700.1,0.24309839824152063,0.47479673417353774,1.5784771022888515,10.2192488147552,0.006038350457621732,0.033404783022226776,AT3G45700,NPF2.4,NITRATE EXCRETION TRANSPORTER
AT3G13380.1,-0.21191222941839447,-0.3528311769770603,4.723126434448612,10.217743028295434,0.0060428984026446135,0.03342443985607643,AT3G13380,BRL3,BRI1-like 3
AT3G55630.3,-0.5669674193370825,0.42021768630687545,5.452718243103341,10.217021010406569,0.006045080336843449,0.0334310055099759,AT3G55630,ATDFD;DFD;FPGS3,DHFS-FPGS homolog D;DHFS-FPGS homolog D;folylpolyglutamate synthetase 3
AT1G47128.1,-0.07880185749103814,0.458852987983781,8.465966769159797,10.215498914388718,0.0060496826842791375,0.03345095237076643,AT1G47128,RD21;RD21A,responsive to dehydration 21;responsive to dehydration 21A
AT1G57850.1,-2.848632301587536,0.951823954034579,-2.183230653131944,10.211316849339779,0.006062346002625841,0.03351545744985744,AT1G57850,NA,NA
AT5G57990.1,0.3188472098748372,-0.5380411230437618,7.5669964669626575,10.208540486062544,0.006070767483954124,0.033553125941645404,AT5G57990,UBP23,ubiquitin-specific protease 23
AT1G62290.1,0.6289355875588758,0.003191285301300866,2.6833819114026114,10.208412280613192,0.006071156649163861,0.033553125941645404,AT1G62290,AtPaspA2;PaspA2,putative aspartic proteinase A2;putative aspartic proteinase A2
AT3G29782.1,4.337616375064001,-0.6871372016350498,-3.000123049359318,10.203812294419164,0.006085136337979042,0.03362485631125996,AT3G29782,NA,NA
AT5G48920.1,-0.7262069862989358,0.5405730425769355,4.039857554225243,10.201841894521989,0.006091134368130715,0.0336524658069596,AT5G48920,TED7,tracheary element differentiation-related 7
AT2G05830.1,0.13301197843753015,0.22755870454028407,5.456272180449703,10.20018400578565,0.006096185672997053,0.0336748365911634,AT2G05830,MTI1;MTI1,5-METHYLTHIORIBOSE KINASE 1;5-METHYLTHIORIBOSE-1-PHOSPHATE-ISOMERASE1
AT3G57690.1,-0.004643192803477432,-5.071812454322269,-2.861181095733109,10.199119854869828,0.0060994301668617565,0.03368722098403826,AT3G57690,AGP23;ATAGP23,arabinogalactan protein 23;ARABINOGALACTAN-PROTEIN 23
AT1G47580.1,0.26731299284907406,0.1903471174650281,3.6443745294207255,10.197536787909623,0.006104259981276112,0.0337083556106557,AT1G47580,DYW1,DYW domain protein 1
AT1G49570.1,0.4646276439019827,0.5448274592920515,2.7260941170210726,10.196949770280387,0.006106051898346202,0.033711582790847905,AT1G49570,NA,NA
AT1G62510.1,0.23956433366715132,0.49704260007481255,5.611317796919134,10.196688074358136,0.006106850915061341,0.033711582790847905,AT1G62510,NA,NA
AT5G38050.1,0.6961853536174614,-0.5027189548206235,2.501834389489956,10.194985293293026,0.006112052444066222,0.033734754636253805,AT5G38050,NA,NA
AT4G29770.2,-0.8877813265946928,-1.4783726714568417,-1.820801185982804,10.193448224746533,0.006116751571338257,0.033755146378733475,AT4G29770,HTT1,HEAT-INDUCED TAS1 TARGET 1
AT5G49770.1,-0.6277578919502782,0.24376018309380446,2.5803778475167625,10.187435576881398,0.006135168177247543,0.03385121857009391,AT5G49770,NA,NA
AT1G56200.1,-0.04836863805872364,0.3972974135527056,6.43058251452862,10.180410508497115,0.006156756057132033,0.03396475406858489,AT1G56200,EMB1303,embryo defective 1303
AT1G70180.2,-0.1786355734527033,-0.12468867409285206,4.9843839339247,10.179650158277322,0.006159097147526609,0.03397209165318271,AT1G70180,NA,NA
AT1G28260.1,-0.4201922592643821,0.6910808665974575,4.227874876528795,10.177720321064905,0.006165043043153028,0.033999306800595444,AT1G28260,NA,NA
AT5G49130.1,1.5303071546631162,-3.0057148390677635,-0.802310974790797,10.176294549149851,0.006169439582695496,0.034011037578301186,AT5G49130,bige1b,"NA"
AT1G64670.1,0.21951941653370632,-0.7694684856187252,4.805605129391482,10.17614077017842,0.00616991396596947,0.034011037578301186,AT1G64670,BDG1;CED1,BODYGUARD1;9-CIS EPOXYCAROTENOID DIOXYGENASE DEFECTIVE 1
AT2G06990.1,0.25436441474030597,0.001082949420458898,5.498843316498418,10.176045886030705,0.006170206686427118,0.034011037578301186,AT2G06990,HEN2;SOP3,hua enhancer 2;SUPPRESSOR OF PAS2 3
AT5G33382.1,0.012970229646638458,-1.4002118054420714,-0.24984527796419279,10.17227018406119,0.006181866119369393,0.034069717130236245,AT5G33382,NA,NA
AT1G24320.1,-0.6147544420570562,-0.18069068242278152,1.9524166191845118,10.167905472716564,0.0061953718817887955,0.034138551323690904,AT1G24320,NA,NA
AT3G05560.1,0.20950343067068672,0.05448342324610186,6.815845971302382,10.166214884859826,0.00620061100601245,0.03416181849877526,AT3G05560,NA,NA
AT1G53500.1,0.13509708754736782,-0.4965319296709225,6.365823336574932,10.164621132571781,0.006205554094254477,0.03418344732379327,AT1G53500,ATMUM4;ATRHM2;MUM4;RHM2,ARABIDOPSIS THALIANA MUCILAGE-MODIFIED 4;ARABIDOPSIS THALIANA RHAMNOSE BIOSYNTHESIS 2;MUCILAGE-MODIFIED 4;RHAMNOSE BIOSYNTHESIS 2
AT4G04885.1,0.18248800159915327,0.14677741127916608,5.209706869497373,10.164186297010128,0.006206903438734878,0.03418527607742491,AT4G04885,PCFS4,PCF11P-similar protein 4
AT2G02150.1,0.5532704326878878,-0.3018054630411669,2.413648765162344,10.161983418043057,0.006213743733646701,0.0342173413533262,AT2G02150,EMB2794,EMBRYO DEFECTIVE 2794
AT4G31398.1,-2.497226947653171,0.2617984903121163,-1.414679301424665,10.159831618860764,0.006220432695669735,0.034248562910026946,AT4G31398,NA,NA
AT4G38260.1,0.01624112582504568,-0.4328893771401616,4.648724789682328,10.15456145655848,0.006236845655861906,0.03433330401839315,AT4G38260,NA,NA
AT4G35730.1,0.12151355888296152,0.3987086759358517,4.8601453482286106,10.1524993595148,0.006243279462569809,0.03436309197400012,AT4G35730,ISTL3,IST1-LIKE 3
AT5G44582.1,-0.3564019793711798,-0.5275656645881853,0.5750723821240408,10.149667258815821,0.0062521265230979775,0.034406150577978745,AT5G44582,NA,NA
AT5G52290.1,0.9062339091733361,0.044131651975440896,-0.08312249647126024,10.148871776918195,0.006254613744435471,0.03441420190609476,AT5G52290,SHOC1,SHORTAGE IN CHIASMATA 1
AT4G39040.1,-0.12237995761302624,0.5092400090048667,6.702915476288245,10.147914059733958,0.006257609537190681,0.034422766278929186,AT4G39040,CFM4,CRM family member subfamily 4
AT1G69030.1,-0.07349127278663493,-0.329036584300954,4.700500428123992,10.147719236816656,0.0062582191297535375,0.034422766278929186,AT1G69030,NA,NA
AT4G22730.1,0.6452263222948824,-0.7635629039532988,3.478402871280262,10.14728623551628,0.00625957418494402,0.0344245845765121,AT4G22730,NA,NA
AT1G56280.1,-0.3163004217580873,0.08416017626816298,8.488491829575638,10.145737925040919,0.006264421943301593,0.03443736529158108,AT1G56280,ATDI19;DI19,drought-induced 19;drought-induced 19
AT4G25360.1,-0.046970950671436855,-0.3362693289088913,4.543577273259024,10.145675230441903,0.006264618319090405,0.03443736529158108,AT4G25360,TBL18,TRICHOME BIREFRINGENCE-LIKE 18
AT1G01900.1,0.5800567528186916,-0.30646836838127867,3.5279456714016195,10.145562083431006,0.006264972740534348,0.03443736529158108,AT1G01900,ATSBT1.1;SBTI1.1,NA;NA
AT3G26630.1,0.2848666196229017,0.19874221271134093,4.122104245783156,10.14288625872927,0.006273360334623468,0.0344763343343676,AT3G26630,NA,NA
AT5G44050.1,0.7052819259570445,-1.4221414752783579,2.9350601304741297,10.142645943029382,0.006274114173402115,0.0344763343343676,AT5G44050,AtDTX28,"NA"
